15/10/2022,Richardson,10713796 Barley Richardson Minnedosa to Trouw Rosenort 16897,750.55  
15/10/2022,Adroit Overseas Ent. Ltd.,P21221407-08 Wheat Crescent Bay Farms to Hylife LaB 16146-16147,742.73  
15/10/2022,RKS Farms,6059231 Corn RKS to Hylife Randolph 16884,739.36  
15/10/2022,RKS Farms,6059232 Corn RKS to Hylife Randolph 16892,704.80  
15/10/2022,RKS Farms,6059228 Corn RKS to Hylife Randolph 16143,702.24  
15/10/2022,RKS Farms,6059229 Corn RKS to Hylife Randolph 16145,691.84  
15/10/2022,Natural Proteins Inc.,21287-1 Barley Edgar Scheurer to Trouw Ste Anne 13328-13329,686.70  
15/10/2022,Natural Proteins Inc.,21276-1 Corn Skyline Dairy to Sollio Wpg 16885-16886,654.08  
15/10/2022,Red River Grain,4536 Corn RRG Altona to Steinbach Feeds 16891,645.12  
15/10/2022,Natural Proteins Inc.,21112-1 Oat Hulls Emerson Milling to Braunsdale Holsteins 16889-16890,612.60  
15/10/2022,Natural Proteins Inc.,21250-3 Corn David Hamblin to Steinbach Feeds 16887-16888,606.45  
15/10/2022,Natural Proteins Inc.,21250-1 Corn David Hamblin to Steinbach Feeds 16882-16883,602.25  
15/10/2022,Natural Proteins Inc.,21250-2 Corn RRS to Steinbach Feeds 16645-16646 (39.3),600.00  
15/10/2022,Natural Proteins Inc.,21261-1 Wheat Ridgeland Colony to Steinbach Feeds 16878-16879,552.96  
15/10/2022,Benner Holsteins,Canola Benner Holsteins to Bunge Altona 16876,551.88  
15/10/2022,Natural Proteins Inc.,21261-2 Wheat Ridgeland Colony to Steinbach Feeds 16880-16881,547.08  
15/10/2022,Natural Proteins Inc.,21259-1 Soymeal NPI to ML Landmark 16642,540.84  
15/10/2022,Natural Proteins Inc.,21254-1 Soymeal NPI to Steinbach Feeds 16734,540.72  
15/10/2022,Natural Proteins Inc.,21251-1 Wheat PPP to Steinbach Feeds 16640-16641,533.16  
15/10/2022,Benner Holsteins,Canola Benner Holsteins to Bunge Altona 16644,519.82  
15/10/2022,Natural Proteins Inc.,21255-1 Soymeal NPI to Trouw Otterburne 16738,461.16  
15/10/2022,Richardson,fsc,382.78  
22/10/2022,Richardson,760191 Super U Koch to Richardson Canora 16745,"1,748.40  "
22/10/2022,Richardson,760190 Super U Koch Brandon to Richardson Canora 16744,"1,744.00  "
22/10/2022,Parrish & Heimbecker Limited,620-2112 Wheat PH Moosomin to ML Landmark 16685,"1,535.80  "
22/10/2022,Natural Proteins Inc.,21316-1 Barley Clarke C to Trouw Ste Anne 16940-16941,"1,285.20  "
22/10/2022,Adroit Overseas Ent. Ltd.,P21221370-01 Barley Lake Manitoba Farm to ML Arborg 16748-16749,"1,252.44  "
22/10/2022,Prairie Ag Commodity Trading,P2170620.0 Oat Hulls Grain Millers to Kendall F 16746-16747,"1,000.00  "
22/10/2022,Richardson,fsc,891.68  
22/10/2022,Richardson,fsc,889.44  
22/10/2022,Adroit Overseas Ent. Ltd.,P230061-02 Wheat Crescent Bay Farms to Hylife Randolph 16780-16781,807.80  
22/10/2022,Natural Proteins Inc.,21303-1 Soymeal NPI to ML Souris 16680,792.36  
22/10/2022,Darvin Firman,Soybeans Darvin Firman to Viterra Rosser 16750,785.16  
22/10/2022,Sollio Agriculture Western Division,13821 Corn H + M Farms to Sollio Wpg 16788,748.34  
22/10/2022,Sollio Agriculture Western Division,13819 Corn H + M Farms to Sollio Wpg 16783,747.49  
22/10/2022,RKS Farms,6059233 Corn RKS Farms to Hylife Randolph 16934,725.92  
22/10/2022,RockRose Dairy,Wheat Dave Plett to Richardson Starbuck 16782,710.40  
22/10/2022,Natural Proteins Inc.,21291-2 Corn Gervais Seed to Steinbach Feeds 16929-16930,700.80  
22/10/2022,Adroit Overseas Ent. Ltd.,P21221154-06 Corn Twin Ridge to Sollio Wpg 16935-16936,692.48  
22/10/2022,RockRose Dairy,Wheat RRD to Rchardson Starbuck 16942,684.30  
22/10/2022,Natural Proteins Inc.,21291-5 Corn Gaurou Seeds to Steinbach Feeds 16785-16786,681.60  
22/10/2022,Natural Proteins Inc.,21291-4 Corn Gervais Seed to Steinbach Feeds 16776-16777,679.20  
22/10/2022,Natural Proteins Inc.,21291-1 Corn Gervais Seed to Steinbach Hatchery 16927-16928,678.72  
22/10/2022,RockRose Dairy,Wheat RRD to Richardson Starbuck 16896,651.00  
22/10/2022,RockRose Dairy,Wheat Dave Plett to Richardson Starbuck 16939,648.00  
22/10/2022,RockRose Dairy,Wheat RRD to Richardson Starbuck 16689,632.40  
22/10/2022,Natural Proteins Inc.,21282-1 Wheat Norm G to MF Grunthal 16909-16910,631.68  
22/10/2022,Adroit Overseas Ent. Ltd.,P21221479-05 Wheat CHM to ML Souris 16683-16684,620.90  
22/10/2022,Adroit Overseas Ent. Ltd.,P21221479-04 Wheat CHM to ML Souris 16681-16682,620.20  
22/10/2022,Natural Proteins Inc.,21283-1 Wheat Norm Gosselin to MF Grunthal 16945-16946,619.64  
22/10/2022,Ralph Wohlgemuth_c,Soybeans Mark W to Paterson Morris 16686,619.22  
22/10/2022,Natural Proteins Inc.,21250-4 Corn David H to Steinbach Feeds 16906-16907,617.10  
22/10/2022,Garry Warkentin,Oats Garry W to Paterson Morris 16951,614.46  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16687,613.31  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16937,607.77  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16938,606.69  
22/10/2022,Natural Proteins Inc.,21292-1 Barley Maple Creek to ML Niverville 16932-16933,603.45  
22/10/2022,Long Lake Farms,Wheat LLF LP to Richardson SL 16696,600.08  
22/10/2022,Tradex,2754.001 Corn Scoular to Unger Feeds 16943,600.00  
22/10/2022,Garry Warkentin,Oats Garry W to Paterson Morris 16931,599.62  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16691,596.57  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16690,595.22  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16688,592.11  
22/10/2022,Long Lake Farms,Wheat LLF LP to PH Dugald 16692,586.04  
22/10/2022,Long Lake Farms,Wheat LLF LP to Richardson SL 16695,582.80  
22/10/2022,Natural Proteins Inc.,21292-2 Barley Maple Creek to ML Niverville 16894-16895,581.55  
22/10/2022,Long Lake Farms,Wheat LLF LP to Richardson SL 16694,577.26  
22/10/2022,Garry Warkentin,Oats Garry W to Patterson Moris 16778,571.76  
22/10/2022,Garry Warkentin,Oats Garry W to Paterson Morris 16908,549.08  
22/10/2022,Benner Holsteins,Oats Benner Dairy to Paterson Morris 16787,548.38  
22/10/2022,Neil Ferguson,Wheat Neil F to PH Dugald 16917,545.04  
22/10/2022,Neil Ferguson,Wheat Neil F to PH Dugald 16916,543.72  
22/10/2022,Natural Proteins Inc.,21301-1 Soymeal NPI to Steinbach Feeds 16901,534.12  
22/10/2022,Neil Ferguson,Wheat Neil F to PH Dugald 16915,533.52  
22/10/2022,Natural Proteins Inc.,21284-1 Corn Banman Dairy to Rainbow Farms 16911-16912,531.48  
22/10/2022,Richardson,769453 Red Mosaic to Richardson Steinbach 16779,528.24  
22/10/2022,Natural Proteins Inc.,21049-1 Soymeal NPI to ML Landmark 15931,523.56  
22/10/2022,Natural Proteins Inc.,21257-1 Soymeal NPI to ML Niverville 16926,520.68  
22/10/2022,Natural Proteins Inc.,21305-1 Soymeal NPI to ML Niverville 16914,508.32  
22/10/2022,Natural Proteins Inc.,21209-1 Corn David H to ML Niverville 16902-16903,502.32  
22/10/2022,Natural Proteins Inc.,21209-2 Corn David H to ML Niverville 16904-16905,475.20  
22/10/2022,Natural Proteins Inc.,21302-1 Soymeal NPI to Nutreco Otterburne 16693,462.96  
22/10/2022,Natural Proteins Inc.,___ Wheat Rainbow Farms to NPI 16913,453.90  
22/10/2022,Richardson,fsc,269.40  
29/10/2022,Natural Proteins Inc.,21335-2 Wheat Norlane to Steinbach Hatchery 16962-16964,"1,582.20  "
29/10/2022,Adroit Overseas Ent. Ltd.,P21221453-03 Barley PJ N to Trouw Ste Anne 16828,"1,277.12  "
29/10/2022,Truck Freight,NGB-4365 Fertilizer Nutra Gro to Carson Shoonhart 16806,"1,231.16  "
29/10/2022,Richardson,10715284 Barley Rsn Brandon to Hylife Randolph 16792 + 0.51 fsc,"1,157.72  "
29/10/2022,Richardson,10715285 Barley Rsn Brandon to Hylife Randolph 16698 + 0.51 fsc,"1,135.90  "
29/10/2022,Quality Grain,17601 Corn Quality Grain to Plainview Colony 16697,"1,135.16  "
29/10/2022,Richardson,10715286 Barley Rsn Brandon to Hylife Randolph 16960 + fsc 0.51,"1,128.97  "
29/10/2022,Natural Proteins Inc.,21330-1 Barley Clark Combs to Nutreco Otterburne 16804-16805,"1,106.56  "
29/10/2022,Red River Grain,4587 Canola Meal Bunge Altona to WestBend 16811,"1,101.25  "
29/10/2022,Red River Grain,4563 Corn Enns Farms to Husky Minnedosa 16796,998.14  
29/10/2022,Bunge,Canola Matt Pankratz to Bunge Altona 16810,978.08  
29/10/2022,Red River Grain,4564 Corn RRG Altona to Husky Minnedosa 16809,966.46  
29/10/2022,Richardson,4000035069 Oats Smith Family to Rsn Portage 16808 + fsc 0.51,894.64  
29/10/2022,Natural Proteins Inc.,21343-1 Soymeal NPI to ML Landmark 16961,878.00  
29/10/2022,Parrish & Heimbecker Limited,624-3140 PANDH 250351 Corn PH Dugald to Husky Minnedosa 16803,839.42  
29/10/2022,Richardson,4000035017 Oats Rsn Minnedosa to Rsn Portage 16797 + fsc 0.51,812.32  
29/10/2022,Hylife,2021011 HYLIFE 3024210770 Canola Meal Bunge Altona to Hylife LaB 16829,721.88  
29/10/2022,Benner Holsteins,Canola Benner Holsteins to Bunge Altona 16965,679.84  
29/10/2022,Hylife,6059518 HYLIFE 3024210799 Canola Meal Bunge Altona to Hylife Randolph 16963,635.68  
29/10/2022,Lester Penner,Canola Lester P to Bunge Altona 16898,633.76  
29/10/2022,Natural Proteins Inc.,21329-1 Barley Edgar Scheurer to Nutreco Otterburne 16954-16955,612.75  
29/10/2022,Benner Holsteins,Oats Benner Holsteins to Paterson Morris 16789,577.22  
29/10/2022,Elroy Penner,Wheat E Penner to Richardson Starbuck 16826,565.60  
29/10/2022,Long Lake Farms,Beans LLF to Rsn SL 16980,557.50  
29/10/2022,Benner Holsteins,Oats Benner Holsteins to Paterson Morris 16957,552.30  
29/10/2022,Long Lake Farms,Canola LLF to Rsn SL 16700,550.88  
29/10/2022,Long Lake Farms,Canola LLF to Rsn SL 16920,549.75  
29/10/2022,Hylife,6059515 HYLIFE 3024210796 Canola Meal Bunge Altona to Hylife Randolph 16899,546.51  
29/10/2022,Natural Proteins Inc.,21326-2 Wheat Banman Dairy to ML Landmark 16952-16953,545.40  
29/10/2022,Natural Proteins Inc.,21336-2 Corn Unger Air to Steinbach Feeds 16978-16979,544.56  
29/10/2022,Adroit Overseas Ent. Ltd.,P230037-01 Wheat Ag New to ML Souris 16807,543.96  
29/10/2022,Long Lake Farms,Canola LLF to Rsn SL 16919,543.13  
29/10/2022,Richardson,760457 RICHARDSON 1058182 Fertilizer Yara Carman to Little Creek 16795 + 0.51 fsc,539.95  
29/10/2022,Richardson,760455 RICHARDSON 1058180 Fertilizer Yara Carman to Little Creek 16793 + fsc 0.51,539.88  
29/10/2022,Richardson,760456 RICHARDSON 1058181 Fertilizer Yara Caman to Little Creek 16794 + 0.51 fsc,539.40  
29/10/2022,Natural Proteins Inc.,21326-1 Wheat Banman Dairy to ML Landmark 16948-16949,539.04  
29/10/2022,Long Lake Farms,Canola LLF to Rsn SL 16699,536.63  
29/10/2022,Natural Proteins Inc.,21341-1 Soymeal NPI to Steinbach Feeds 16801,533.28  
29/10/2022,Natural Proteins Inc.,21326-4 Wheat Banman Dairy to ML Landmark 16925-16976,532.80  
29/10/2022,Richardson,760459 RICHARDSON 1058184 Urea Rsn Carman to Little Creek 16924 + fsc 0.51,527.98  
29/10/2022,Richardson,760458 RICHARDSON 1058183 Urea Rsn Carman to Little Creek 16923 + fsc 0.51,527.95  
29/10/2022,Natural Proteins Inc.,21355-1 Corn Unger Air to Hylife Randolph 16950-16956,519.60  
29/10/2022,Natural Proteins Inc.,21334-2 Wheat RPC to Steinbach Hatchery 16800,512.71  
29/10/2022,Natural Proteins Inc.,21334-2 Wheat RPC to Steinbach Feeds 16977,506.11  
29/10/2022,Triman,6059440 Corn Triman to Hylife Randolph 16947,499.13  
29/10/2022,Triman,6059441 Corn Triman to Hylife Randolph 16900,496.13  
29/10/2022,Triman,6059442 Corn Triman to Hylife Randolph 16802,495.25  
29/10/2022,Triman,6059445 Corn Triman to Hylife Randolph 16921,472.00  
29/10/2022,Triman,6059446 Corn Triman to Hylife Randolph 16922,467.75  
29/10/2022,Richardson,fsc,275.37  
29/10/2022,Richardson,fsc,275.34  
29/10/2022,Richardson,fsc,275.09  
29/10/2022,Richardson,fsc,269.27  
29/10/2022,Richardson,fsc,269.25  
31/10/2022,,to move adjustments to sales accoun,-78.12  
05/11/2022,Sollio Agriculture Western Division,3348254-10 Dical Borcer Chemical to Twilight Hutterite Colony 16554,"5,022.84  "
05/11/2022,Parrish & Heimbecker Limited,610-2967 Wheat P + H Glossop to ML Arborg 12662,"1,402.24  "
05/11/2022,Parrish & Heimbecker Limited,610-2968 Wheat P + H Glossop to ML Arborg 15380,"1,401.60  "
05/11/2022,Richardson,771171 Urea Yara Belle Plaine to Tri Lake Killarney 16992,"1,217.72  "
05/11/2022,Red River Grain,4603 Corn B & S to Westbend 12660,"1,115.75  "
05/11/2022,Red River Grain,4604 Corn Bermar Altona to Westbend 15378,"1,115.50  "
05/11/2022,Richardson,764341 Sulphate Brandon Terminal to Rsn Canora 16990,989.00  
05/11/2022,Red River Grain,4597 Corn RRG Altona to Husky Minnedosa 16987,942.48  
05/11/2022,WLT Distributors,33510640010 Biofos Border Chem to ML Arborg 16476,850.00  
05/11/2022,Natural Proteins Inc.,21368-1 Wheat Four Oak to MF Winnipeg 16838-16839,841.50  
05/11/2022,Richardson,10715304 Barley Rsn Shoal Lake to Hylife Randolph 16812,837.14  
05/11/2022,Adroit Overseas Ent. Ltd.,P21221453-02 Barley PJ Neufeld to Trouw Ste Anne 16831 reroute fee found on inv 2800,819.78  
05/11/2022,Parrish & Heimbecker Limited,624-3141 PANDH 250352 Corn PandH Dugald to Husky Minnedosa 16989,813.39  
05/11/2022,Natural Proteins Inc.,21404-1 Wheat Greenwald Colony to MF Wpg 16815-16816 (39.14t),800.00  
05/11/2022,Sollio Agriculture Western Division,13822 Corn H + M Farms to Sollio Wpg 12664,793.26  
05/11/2022,Natural Proteins Inc.,21391-1 Barley Edgar Scheurer to Rainbow Farms 16840 see attached images from artel farms,793.08  
05/11/2022,Sollio Agriculture Western Division,13820 3348254-10 Corn H + M Farms to Sollio Wpg 16834,747.49  
05/11/2022,Richardson,10715667 Barley Rsn Brandon to Hylife Randolph 16988,738.82  
05/11/2022,Natural Proteins Inc.,21394-1 Corn Frosty Pine to Trouw Ste Anne 15381-15382,733.60  
05/11/2022,Natural Proteins Inc.,21325-2 Barley Fleury Agri to ML Landmark 16982,694.24  
05/11/2022,Natural Proteins Inc.,21369-3 Corn Frosty Pine to Sollio Wpg 16479,668.00  
05/11/2022,Adroit Overseas Ent. Ltd.,P210156-05 Corn La Salle River Farms to Hylife Randolph 12665-16266,660.30  
05/11/2022,Natural Proteins Inc.,21396-1 Wheat Greenwald Colony to Granite Mills 16813-16814,655.92  
05/11/2022,Natural Proteins Inc.,21369-2 Corn Frosty Pine to Sollio Wpg 16478,652.00  
05/11/2022,Richardson,fsc,621.04  
05/11/2022,Natural Proteins Inc.,21390-1 Barley Gendzelevitch to MTJF 16477,613.50  
05/11/2022,Hausammann Dairy,5 Canola Hausammann Dairy to G3 12663,603.96  
05/11/2022,Adroit Overseas Ent. Ltd.,P230156-06 Corn La Salle River Farms to Hylife Randolph 16974-16795,600.88  
05/11/2022,Mark Wohlgemuth Greenland,15383 Wheat Mark W to G3 Glenlea 15383,593.45  
05/11/2022,Charles Warkentin_c,Canola C Warkentin to Bunge Altona 15377,586.05  
05/11/2022,Natural Proteins Inc.,21387-1 Peas Oak Grove to Kalshea Commodities 16835-16836,580.44  
05/11/2022,Richardson,10715671 Barley Rsn DunDonald to Hylife Randolph 16837,570.96  
05/11/2022,Long Lake Farms,Beans Long Lake Farms to SL Richardson 16981,567.00  
05/11/2022,Long Lake Farms,Beans Long Lake Farms to SL Richardson 16967,556.75  
05/11/2022,Adroit Overseas Ent. Ltd.,P230156-04  Corn La Salle River Farms to Hylife Randolph 16985,555.38  
05/11/2022,Twin Willow Farms.,Corn Twin Willow to P + H 16824,548.40  
05/11/2022,Long Lake Farms,Beans Long Lake Farms to SL Richardson 16969,545.75  
05/11/2022,Long Lake Farms,Beans Long Lake Farms to Richardson SL  16968,542.75  
05/11/2022,Natural Proteins Inc.,21375-1 Soymeal NPI to Trouw Otterburne 16966,541.32  
05/11/2022,Natural Proteins Inc.,21379-1 Soymeal NPI to ML Landmark 16971,528.00  
05/11/2022,Natural Proteins Inc.,21374-1 Soymeal NPI to Steinbach Hatchery 16970,527.52  
05/11/2022,Natural Proteins Inc.,21377-1 Soymeal NPI to ML Niverville 16426,525.84  
05/11/2022,Natural Proteins Inc.,21371-1 Corn Frosty Pine to Hanover Farms 16973,518.04  
05/11/2022,Richardson,fsc,504.39  
05/11/2022,Natural Proteins Inc.,21338-2 Corn Oak Lee Farms to Steinbach Feeds 16480-16481,489.60  
05/11/2022,Hausammann Dairy,2 Canola Hausammann Dairy to G3 16986,485.55  
05/11/2022,Natural Proteins Inc.,21389-1 Wheat MTJF to Four Oak Farms 16972,477.24  
05/11/2022,Hausammann Dairy,1 Canola Hausammann Dairy to G3 16984,470.86  
05/11/2022,Richardson,fsc,426.94  
05/11/2022,Richardson,770254  SZ Rsn Yorkton to Rsn Melville 16991,392.40  
05/11/2022,Richardson,fsc,376.80  
05/11/2022,Adroit Overseas Ent. Ltd.,P21221453-02 Barley Partial Reroute to Trouw Otterburne 16833 reroute fee found on inv 2800,359.06  
05/11/2022,Natural Proteins Inc.,21404-1 Waiting time,300.00  
05/11/2022,Richardson,fsc,291.19  
05/11/2022,Natural Proteins Inc.,Barley Edgar Sheurer to RPC 16840,279.75  
05/11/2022,Richardson,fsc,200.12  
12/11/2022,Richardson,10711963 Barley Rsn Rycroft to Constantini Mossleigh 16555,"2,338.96  "
12/11/2022,Bison Transport,5129607 Flax Harvest to Johnson Seed 16557,"2,226.00  "
12/11/2022,Natural Proteins Inc.,21441-1 Soymeal NPI to Hassan Farms 15384,"1,912.64  "
12/11/2022,Parrish & Heimbecker Limited,OF620-318 Wheat P + H SK to Trouw Ste Anne 15385,"1,595.44  "
12/11/2022,Hylife,7026873 CM Bunge Altona to Hylife Killarney 16851 $16.50 + $17.50 reroute fee,"1,496.68  "
12/11/2022,Adroit Overseas Ent. Ltd.,P21221533-05 Barley Brucklyns Farms to  Sollio Wpg 15387-15388,"1,202.85  "
12/11/2022,Richardson,fsc,"1,192.87  "
12/11/2022,Adroit Overseas Ent. Ltd.,P21221453-07 Barley P J Neufeld to Trouw Ste Anne 15392-15393,"1,177.02  "
12/11/2022,Adroit Overseas Ent. Ltd.,P21221533-04 Barley Brucklyns Farms to Sollio Wpg 12492-12493,"1,163.43  "
12/11/2022,Red River Grain,4605 Corn B and S to Westbend Shoal Lake 12488-12489,"1,064.50  "
12/11/2022,Bison Transport,5129599 Red Lentils Wanna Creek to South Sask Quality Proc 16556,"1,008.00  "
12/11/2022,Natural Proteins Inc.,21420-1 Barley Reuben Penner to MTJF 16993-16994,892.20  
12/11/2022,Triman,250828 Corn Triman Farms to Husky Minnedosa 15391,853.86  
12/11/2022,Triman,250827 Corn Triman Farms to Husky Minnedosa 15386,853.10  
12/11/2022,Triman,250826 Corn Triman Farms to Husky Minnedosa 12491,826.31  
12/11/2022,Natural Proteins Inc.,21423-1 Wheat Pineland Colony to Steinbach Feeds 16376-16377,824.22  
12/11/2022,Natural Proteins Inc.,21423-2 Wheat Pineland Colony to Steinbach Feeds 16385-16386,786.06  
12/11/2022,Richardson,10717992 Barley Rsn Minnedosa to RFM 12490,747.83  
12/11/2022,Natural Proteins Inc.,21422-3 Corn Sheldon Harms to Sollio Wpg 16387-16388,685.60  
12/11/2022,Natural Proteins Inc.,21422-2 Corn Sheldon Harms to Sollio Wpg 16382-16383,684.64  
12/11/2022,Hylife,6060034 HYLIFE 3024289829 CM Bunge Altona to Hylife Randolph 16389,639.60  
12/11/2022,Hylife,6060038 HYLIFE 3024289833 CM Bunge Altona to Hylife Randolph 12494,637.86  
12/11/2022,Hylife,6060037 HYLIFE 3024289832 CM Bunge Altona to Hylife Randolph 16380,637.13  
12/11/2022,Hylife,6060033 HYLIFE 3024289828 CM Bunge Altona to Hylife Randolph 16384,635.83  
12/11/2022,Hylife,6060032 HYLIFE 3024289827 Canola Meal Bunge Altona to Hylife Randolph 17000,633.94  
12/11/2022,Hylife,6060036 HYLIFE 3024289831 CM Bunge Altona to Hylife Randolph 16390,632.35  
12/11/2022,Adroit Overseas Ent. Ltd.,P230156-01 Corn La Salle River to ML Niverville 16997-16998,585.48  
12/11/2022,Natural Proteins Inc.,21338-3 Corn Oaklee Farms to Steinbach Hatchery 16821-16822,557.64  
12/11/2022,Natural Proteins Inc.,21403-1 Wheat RPC to Steinbach Hatchery 16818,547.56  
12/11/2022,Natural Proteins Inc.,21437-1 Soymeal NPI to Steinbach Hatchery 15394,544.68  
12/11/2022,Natural Proteins Inc.,21443-1 Soymeal NPI to ML Niverville 16996,527.76  
12/11/2022,Rehoboth Farms,6060157 Wheat Rehoboth to Hylife Randolph 16999,526.92  
12/11/2022,Natural Proteins Inc.,21378-1 Soymeal NPI to ML Niverville 16995,525.00  
12/11/2022,Natural Proteins Inc.,21338-1 Corn Oaklee Farms to Steinbach Hatchery 16819-16820,509.04  
12/11/2022,Natural Proteins Inc.,21456-1 Corn Sheldon Harms to Steinbach Feeds 16378-16379,495.36  
12/11/2022,Natural Proteins Inc.,21421-1 Wheat Bandman Dairy to MF Grunthal 15389-15390 (39.96),480.00  
12/11/2022,Natural Proteins Inc.,21435-1 Soymeal NPI to Trouw Otterburne 16381,458.04  
12/11/2022,Richardson,fsc,381.39  
14/11/2022,Natural Proteins Inc.,21391-1 Barley Edgar Scheurer to Rainbow Farms 16840 see attached images from artel farms PRICED $3 TO HIGH,-132.18  
19/11/2022,Parrish & Heimbecker Limited,610-2972 Wheat PandH Glossop to ML Niverville 16077,"1,186.65  "
19/11/2022,Parrish & Heimbecker Limited,610-2974 Wheat PandH Glossop to Trouw Ste Anne 16083,"1,186.65  "
19/11/2022,Parrish & Heimbecker Limited,610-2975 Wheat PandH to Trouw Ste Anne 16332,"1,186.65  "
19/11/2022,Parrish & Heimbecker Limited,610-2973 Wheat PandH Glossop to Trouw Ste Anne 16860,"1,184.76  "
19/11/2022,Parrish & Heimbecker Limited,610-2976 Wheat PandH Glossop to Trouw Otterburne 16079,"1,180.44  "
19/11/2022,Adroit Overseas Ent. Ltd.,P21221453-10 Barley PJ Neufeld too Trouw Ste. Anne 16504,"1,136.20  "
19/11/2022,Adroit Overseas Ent. Ltd.,P21221453-06 Barley PJ Neufeld to Trouw Ste Anne 16501,"1,129.96  "
19/11/2022,Red River Grain,4666 Corn RRG Alrona to Husky Minnedosa 16331,982.52  
19/11/2022,Red River Grain,4655 Corn RRG Altona to Husky Minnedosa 16859,952.38  
19/11/2022,Triman,250829 Corn Triman Farms to Husky Minnedosa 16078,893.60  
19/11/2022,WLT Distributors,Biofos BC to ML Arborg 16863,875.00  
19/11/2022,Parrish & Heimbecker Limited,624-3173 250867 Corn P + H Dugald to Husky Minnedosa 16861,839.04  
19/11/2022,Parrish & Heimbecker Limited,624-3170 250864 Corn P + H Dugald to Husky Minnedosa 16076,838.47  
19/11/2022,Triman,250825 Corn Triman Farms to Husky Minnedosa 16853,836.38  
19/11/2022,Parrish & Heimbecker Limited,624-3171 250865 Corn P + H Dugald to Husky Minnedosa 12497,829.92  
19/11/2022,Richardson,10720718 Barley Rsn Shoal Lake to Hylife Randolph 16862,790.74  
19/11/2022,Parrish & Heimbecker Limited,OF620-043 Wheat O Wolf Grain to ML Souris 16502,756.00  
19/11/2022,Adroit Overseas Ent. Ltd.,P21221272-02 Corn Bryan Koster to MLAF 16856,706.08  
19/11/2022,Richardson,10720721 Barley Rsn Dundonald to Hylife Killarney 12500,700.96  
19/11/2022,Adroit Overseas Ent. Ltd.,P21221525-03 Corn Roseville Farms to Hylife Randolph 16326-16327,672.15  
19/11/2022,Adroit Overseas Ent. Ltd.,P230157-03 Corn La Salle to Hylife LaB 16080-16081,666.60  
19/11/2022,Richardson,2000369965 Canola Rsn Minnedosa to Rsn Yorkton 16854,660.30  
19/11/2022,Richardson,2000369966  Canola Rsn MInnedosa to Rsn Yorkton 12498,657.75  
19/11/2022,Hylife,6060041 HYLIFE 3024289836  CM Bunge Altona to Hylife 16391,630.03  
19/11/2022,Natural Proteins Inc.,21463-3 Wheat H Beaudry to MF 16864-16865,619.64  
19/11/2022,Richardson,4000035295 Oats Rsn Shoal Lake to Rsn Portage 16855,616.00  
19/11/2022,Richardson,4000035296 Oats Rsn Shoal Lake to Rsn Portage 12499,615.72  
19/11/2022,Long Lake Farms,Soybeans LLF to Ptsn 16333,594.50  
19/11/2022,Adroit Overseas Ent. Ltd.,P230157-06 Corn La Salle Farms to ML Niverville 16857,560.69  
19/11/2022,Natural Proteins Inc.,21463-1 Wheat H Baudry to MF Grunthal 16394-16395 (39.5),560.00  
19/11/2022,Natural Proteins Inc.,21463-2 Wheat Baudry Ste Agathe to MF Grunthal 16329-16330 (38.85),560.00  
19/11/2022,Adroit Overseas Ent. Ltd.,P230157-05 Corn La Salle to ML Niverville 16399-16400,557.83  
19/11/2022,Parrish & Heimbecker Limited,624-3185 Wheat P + H Dugald to ML Landmark 16336 (37.96),546.00  
19/11/2022,Long Lake Farms,Soybeans LLF to Ptsn 16334,540.63  
19/11/2022,Long Lake Farms,Soybeans LLF to Ptsn 16335,538.88  
19/11/2022,Natural Proteins Inc.,21749-1 Soymeal NPI Ste Anne to Steinbach Feeds 16396,534.24  
19/11/2022,Natural Proteins Inc.,21481-1 Soymeal NPI Ste Anne to ML Landmark 16397,530.04  
19/11/2022,Natural Proteins Inc.,21421-2 Wheat Banman Dairy to MF Grunthal 16392-16393,529.32  
19/11/2022,Natural Proteins Inc.,21477-1 Barley RPC Trouw Ste Anne 12495,524.76  
19/11/2022,Natural Proteins Inc.,21471-1 Wheat RPC to Steinbach Feeds 16328,504.57  
19/11/2022,Natural Proteins Inc.,waiting time,500.00  
19/11/2022,Natural Proteins Inc.,21470-1 Feed Wheat RPC to Steinbach Feeds 12496,486.42  
19/11/2022,Natural Proteins Inc.,21480-1 Soymeal NPI Ste Anne to Trouw Otterburne 16398,457.32  
19/11/2022,Richardson,fsc,403.28  
19/11/2022,Richardson,fsc,357.49  
19/11/2022,Richardson,fsc,336.75  
19/11/2022,Richardson,fsc,335.45  
19/11/2022,Richardson,fsc,314.16  
19/11/2022,Richardson,fsc,314.02  
19/11/2022,Parrish & Heimbecker Limited,610-2972 waiting,100.00  
19/11/2022,WLT Distributors,Waiting,80.00  
24/11/2022,Natural Proteins Inc.,21343-1 Soymeal NPI to ML Landmark 16961,-351.20  
26/11/2022,Origin Partners,A204071010.0 Corn Jason McIntosh to LP Stillborn 16558-16559,"2,056.50  "
26/11/2022,Parrish & Heimbecker Limited,630-1521 Barley Yorkton Grain to ML Landmark 16513,"1,672.76  "
